AuthorID,Author,Date,Content,Attachments,Reactions
413494385351852033,sethcopela,2024-12-08T01:21:03.3400000+00:00,yup,,
721686599317979136,marlow925,2024-12-08T01:35:10.5120000+00:00,Super 35 is the norm in the movie world.,,
721686599317979136,marlow925,2024-12-08T01:35:32.3810000+00:00,Full frame rather the exception.,,
1085711352045240371,mrthebrian,2024-12-08T01:59:57.0580000+00:00,Yeah I got the w.hole rundown on that in film school. Back when we got to shoot on actual 16mm!,,
716750959841247313,madkatt,2024-12-08T22:29:39.4840000+00:00,When will you blow your money on a Super computer setup :LUL:,,
716750959841247313,madkatt,2024-12-08T22:30:35.7930000+00:00,I'm just not used to seeing so much of awesome gear around one laptop,,
333909848762744832,potiii,2024-12-08T22:47:48.2410000+00:00,its a fully specced Macbook pro,,
333909848762744832,potiii,2024-12-08T22:48:02.3360000+00:00,more than capable imn 6k raw editing,,❤️ (1)
333909848762744832,potiii,2024-12-08T23:52:17.6010000+00:00,Btw iv had a pc but iv recently moved to the UK,,
333909848762744832,potiii,2024-12-08T23:52:29.0160000+00:00,And there was no way that I could bring that,,
333909848762744832,potiii,2024-12-08T23:52:32.7220000+00:00,@MadCat,,
716750959841247313,madkatt,2024-12-13T09:07:32.1070000+00:00,@Poti it's finally here,https://cdn.discordapp.com/attachments/1224713323409313872/1317055295234773112/20241213_134638.jpg?ex=6853d354&is=685281d4&hm=78992b956d201c8f1083b863cf897e7b181a9cfbe62d1d58905c6e541e487cae&,❤️ (1)
716750959841247313,madkatt,2024-12-13T09:07:39.1910000+00:00,And it's really really impressive,,
716750959841247313,madkatt,2024-12-13T09:08:01.1170000+00:00,It's quite stable even with my 180-600 on it,,
716750959841247313,madkatt,2024-12-13T09:08:31.6210000+00:00,That's a shame,,
716750959841247313,madkatt,2024-12-13T09:09:18.5850000+00:00,Is someone beinifitting from your rig back in the uk,,
716750959841247313,madkatt,2024-12-13T09:09:25.5040000+00:00,Or it's under wraps?,,
716750959841247313,madkatt,2024-12-13T09:11:37.2800000+00:00,That ring painted in red on the other side of the manfrotto video head matches the Ifootage red accents,,
716750959841247313,madkatt,2024-12-13T09:12:29.5070000+00:00,Now that I have this monopod. I feel like having it lower down and keeping the handle upright gives me a smoother flow,,
716750959841247313,madkatt,2024-12-13T09:12:48.5420000+00:00,I've only tried it at home. I need to go out and practice with it on some birds,,❤️ (1)
716750959841247313,madkatt,2024-12-13T09:43:14.4670000+00:00,So alot of my work is run and gun and I have to do wide pans in sometimes confined places. This piece should help me with that,,
333909848762744832,potiii,2024-12-13T10:52:13.1850000+00:00,And it balances 😂,,
333909848762744832,potiii,2024-12-13T10:52:44.6950000+00:00,The manfrotto was so icky about the 70-200 it wouldn’t stand on its own,,
333909848762744832,potiii,2024-12-13T10:53:03.0680000+00:00,Under wraps,,
716750959841247313,madkatt,2024-12-13T10:56:40.5490000+00:00,If there is no harsh wind and nobody else around,,
716750959841247313,madkatt,2024-12-13T10:56:59.9920000+00:00,I can comfortably leave this by itself and it won't fall over,,
716750959841247313,madkatt,2024-12-13T10:57:51.3610000+00:00,So the manfrotto feet doesn't match up to this at all then.,,
716750959841247313,madkatt,2024-12-13T10:58:24.6970000+00:00,"I think you hand mentioned this and based on your recommendation, I went this monopod and feet",,
716750959841247313,madkatt,2024-12-13T11:00:04.8470000+00:00,"When it's not in the light, you can't tell that head and monopod are off a different make",https://cdn.discordapp.com/attachments/1224713323409313872/1317083618283229204/20241213_162858.jpg?ex=6853edb4&is=68529c34&hm=f3b3325c2ace2cc2d13db67533b225905dc02d2375ac20b7d67dad9bb1c8ab9b&,
716750959841247313,madkatt,2024-12-13T11:01:14.4810000+00:00,,https://cdn.discordapp.com/attachments/1224713323409313872/1317083910613635082/20241213_163039.jpg?ex=6853edfa&is=68529c7a&hm=b4ab7fe05653d62cdca0bf76b7d65844d3d5a672bc1aae0df9d1eb4da126dfcf&,
716750959841247313,madkatt,2024-12-13T11:01:45.0290000+00:00,"The only thing is that, the bottom of manfrotto head is bigger than the Ifootage quick release place",,
716750959841247313,madkatt,2024-12-13T11:01:50.3130000+00:00,But that's ok,,
716750959841247313,madkatt,2024-12-13T11:02:12.5780000+00:00,I want to buy another quick relase plate,,
716750959841247313,madkatt,2024-12-13T11:02:31.2970000+00:00,So that I can leave this one sitting on the manfrotto head,,
333909848762744832,potiii,2024-12-13T12:16:39.7530000+00:00,It matches up so good Still,,
333909848762744832,potiii,2024-12-13T12:16:43.5850000+00:00,Glad u like it,,
333909848762744832,potiii,2024-12-13T12:16:50.7110000+00:00,,https://cdn.discordapp.com/attachments/1224713323409313872/1317102936735612928/IMG_5908.jpg?ex=6853ffb2&is=6852ae32&hm=1a886dc7623aaa2fd9458a3ff4a4e6fce7aa506daa00337cf8b360dad37502ad&,😮 (2)
333909848762744832,potiii,2024-12-13T12:16:53.4890000+00:00,GUYS THEY ARRIVED,,
333909848762744832,potiii,2024-12-13T12:17:04.8130000+00:00,The blazars!!,,
716750959841247313,madkatt,2024-12-13T12:29:03.4710000+00:00,Is that a prime lens?,,
716750959841247313,madkatt,2024-12-13T13:56:29.6390000+00:00,I ment what is the focal length of that 😅,,
716750959841247313,madkatt,2024-12-13T13:56:46.4670000+00:00,It is obviously a prime lens,,
716750959841247313,madkatt,2024-12-13T14:00:06.1720000+00:00,"So that's an anamorphic lens, so cool",,
177933684173701120,doublejjared,2024-12-13T14:07:36.7770000+00:00,the blazars are pretty sick,,
333909848762744832,potiii,2024-12-14T01:30:04.8160000+00:00,YUP,,
333909848762744832,potiii,2024-12-14T01:30:07.2530000+00:00,45,,
721686599317979136,marlow925,2024-12-20T12:33:41.5770000+00:00,,https://cdn.discordapp.com/attachments/1224713323409313872/1319643891758006333/20241220_123311.jpg?ex=685403a5&is=6852b225&hm=5af0252b7635d86191f60895ee598799fdac61d041ca3526af8121155cbe8620&,🔥 (3)
721686599317979136,marlow925,2024-12-20T12:34:00.3400000+00:00,Santa came early.,,
459193518083145730,yungwar1ock,2024-12-20T12:57:48.4240000+00:00,,https://cdn.discordapp.com/attachments/1224713323409313872/1319649960190283806/FEF12A36-AC9E-4BFF-BD94-D03370DF612D.jpg?ex=6853608c&is=68520f0c&hm=0b521b92e72de20aa49f6ff491d0ea77955717122dc3f741f2a1ea78e608340e&,
459193518083145730,yungwar1ock,2024-12-20T13:02:59.8980000+00:00,"Dropped this thing in Germany running to check into my Airbnb, replaced the damaged hood. Not sure why sigma lenses are still expensive and heavy. (Sigma 14-24)
 

 Recent corporate Christmas party gig I did, I dual wielded with my Sony a7cr and a7c and some lenses","https://cdn.discordapp.com/attachments/1224713323409313872/1319651264874938398/IMG_7444.mov?ex=685361c3&is=68521043&hm=d0bf32f023287ba60e6fba9b20c6abab5452c1141821db3ef5fb53e596fbd0a4&,https://cdn.discordapp.com/attachments/1224713323409313872/1319651266216853524/2024-09-30_01.29.13.jpg?ex=685361c3&is=68521043&hm=419064e0d033c417532962fbec6664814d889dbae9ec4801e2903504232ebb6a&",
333909848762744832,potiii,2024-12-20T13:05:15.6620000+00:00,MARLOW,,
333909848762744832,potiii,2024-12-20T13:05:24.4220000+00:00,U HAVE TO SHOW ME THIS,,
333909848762744832,potiii,2024-12-20T13:05:28.1730000+00:00,IN A VIDEO CALL (at some point ),,
333909848762744832,potiii,2024-12-20T13:05:38.0540000+00:00,That is crazy!!,,
716750959841247313,madkatt,2024-12-20T15:16:27.2300000+00:00,"Wow, I've never seen a lens hood broken like that",,
333909848762744832,potiii,2024-12-20T15:17:39.9310000+00:00,Im way too careful w my gear but i never ever travel w the lenses attached,,👍 (1)
333909848762744832,potiii,2024-12-20T15:17:49.4920000+00:00,Because it puts pressure on the mount,,👍 (1)
333909848762744832,potiii,2024-12-20T15:18:21.0350000+00:00,"Iv seen a lot of ppl do that and they are fine, I think im just paranoid 😂",,
716750959841247313,madkatt,2024-12-20T15:18:39.7630000+00:00,It takes up space,,
716750959841247313,madkatt,2024-12-20T15:18:51.4460000+00:00,I always have my hoods separately,,
716750959841247313,madkatt,2024-12-20T15:19:05.3730000+00:00,Unless it's the 600mm,,
459193518083145730,yungwar1ock,2024-12-20T18:52:11.1630000+00:00,"I was going from Berlin to Munich, no luggage, so I literally had the camera in my sweater pocket the whole time. the flight delayed so I was stuck in that city with the cathedral and never made it to Munich. Whole time I just was with the camera in my pocket or hands or both lol",,
459193518083145730,yungwar1ock,2024-12-20T18:54:12.4240000+00:00,"Took pics at the Berlin marathon, and tried going to Oktoberfest but I’m glad I didn’t go cause there was a million people at the airport for that.",,
333909848762744832,potiii,2024-12-20T20:15:46.1750000+00:00,If u have the cam on you like in your pocket or around your neck w a strap,,
333909848762744832,potiii,2024-12-20T20:15:57.1350000+00:00,Does it count as a luggage,,
333909848762744832,potiii,2024-12-20T20:16:04.4660000+00:00,Or they just let it on,,👍 (1)
459193518083145730,yungwar1ock,2024-12-20T20:16:25.9260000+00:00,No they don’t say anything.. it’s also a compact a7c,,
459193518083145730,yungwar1ock,2024-12-20T20:17:11.7840000+00:00,But that lens is bigger than the camera itself,,
716750959841247313,madkatt,2024-12-20T22:34:08.1090000+00:00,"I travel with 2 camera bodies, 4 lenses, two on camera flag and sometimes a tripod (God help when I have to carry my video gear too). Every time I go for cabin baggage checking I have to open up my camera bag and show the security each a very item that I got",,
716750959841247313,madkatt,2024-12-20T22:34:28.0940000+00:00,And the damn chargers too with all the cables,,
716750959841247313,madkatt,2024-12-20T22:35:05.6800000+00:00,I have to even take off my belt and shoes because I use tactical boots when on work,,
716750959841247313,madkatt,2024-12-20T22:36:04.9500000+00:00,I spend 15-20 minutes for a check in during domestic flights within in India,,
459193518083145730,yungwar1ock,2024-12-20T22:36:44.2630000+00:00,lol.. that’s a lot,,
716750959841247313,madkatt,2024-12-20T22:36:55.4130000+00:00,I shoot with my dad,,
716750959841247313,madkatt,2024-12-20T22:37:12.4880000+00:00,So I land up packing his stuff too,,
716750959841247313,madkatt,2024-12-20T22:37:47.6820000+00:00,"And I don't want to risk having the bag put in the aircraft luggage, so it's taken in as cabin baggage",,👍 (1)
716750959841247313,madkatt,2024-12-20T22:38:01.8430000+00:00,Hence all the opening up of stuff,,
459193518083145730,yungwar1ock,2024-12-20T22:38:46.5760000+00:00,"I’d be scared bringing that, but if it’s for work or something big I guess it makes sense, what do you guys do? For fun or shoot docs or work?",,
716750959841247313,madkatt,2024-12-20T22:39:53.0280000+00:00,All this is done when we get called for covering events in other states,,
716750959841247313,madkatt,2024-12-20T22:40:08.6670000+00:00,As of now it has only been photography,,
716750959841247313,madkatt,2024-12-20T22:40:29.5950000+00:00,"But I'm expecting to be called for video work too, next year",,
716750959841247313,madkatt,2024-12-20T22:41:30.1820000+00:00,So if not docs... military ceremonials and planned shoots,,👍 (1)
716750959841247313,madkatt,2024-12-20T22:42:12.6130000+00:00,Like for promotional or motivational stuff,,👍 (1)
459193518083145730,yungwar1ock,2024-12-20T22:46:49.6680000+00:00,That sounds cool and fun. My family is military except me lol.,,❤️ (1)
716750959841247313,madkatt,2024-12-20T22:48:04.7190000+00:00,How easy is it for civilians to get access to photograph for military in the USA?,,
716750959841247313,madkatt,2024-12-20T22:48:20.9330000+00:00,Like on an offical assignment,,
459193518083145730,yungwar1ock,2024-12-20T22:49:22.0150000+00:00,"I never done it, only for journalists entrepreneurs",,
459193518083145730,yungwar1ock,2024-12-20T22:49:29.0380000+00:00,Politicians,,👍🏻 (1)
716750959841247313,madkatt,2024-12-20T22:49:56.2690000+00:00,"Ik that they have an exclusive in house department for that.
 

 Fortunately in my country, they don't have a specialized department which uses sophisticated photography and camera setups. So people like me can fill that void",,
459193518083145730,yungwar1ock,2024-12-20T22:52:07.6920000+00:00,"I met someone recently who got a contracted job like that on a base, he had to get a security clearance and the opportunity only",,
172002275412279296,Tatsu#8792,2024-12-20T22:52:09.1710000+00:00,"@yungwar1ock 
 **Congrats you've earned the `Active Member (500+)` role for chatting long enough in this discord!**
 Enjoy your new role and position in the discord!",,
459193518083145730,yungwar1ock,2024-12-20T22:55:20.7530000+00:00,What country are you from ?,,
716750959841247313,madkatt,2024-12-21T04:23:55.0160000+00:00,India,,
846463652223516724,relqtivity,2024-12-22T05:31:58.7530000+00:00,c40000000000,,
719867461532647435,lowsoft,2024-12-23T11:51:08.5420000+00:00,Weekly pay buy for u I see,,
721686599317979136,marlow925,2024-12-23T11:51:58.4640000+00:00,i wish .... that's more like 2 months salary.,,
721686599317979136,marlow925,2024-12-23T11:52:20.0340000+00:00,when things are good,,
719867461532647435,lowsoft,2024-12-23T11:52:20.3370000+00:00,for me that'd be 2 years,,
607933217512751134,pcappelli3,2024-12-23T14:56:56.1800000+00:00,"A bit of a messy background to see the gear in detail, but my rigged out X-H2s",https://cdn.discordapp.com/attachments/1224713323409313872/1320767103703191582/IMG_2019.JPG?ex=68537c78&is=68522af8&hm=f2bab490c89954fabe0dec19013da786f17f2086a566465b41e975e52ea60f1f&,
333909848762744832,potiii,2024-12-23T15:09:16.5830000+00:00,"Ooohh nice, looks about the same ish as my sony setup",,
333909848762744832,potiii,2024-12-23T15:09:51.7110000+00:00,,https://cdn.discordapp.com/attachments/1224713323409313872/1320770356226686986/IMG_3901.jpg?ex=68537f7f&is=68522dff&hm=a99e5480d810bfc5ea65320b6cffcf0b86baaddf3c09a10fe5f80e42fcbbb260&,
607933217512751134,pcappelli3,2024-12-23T15:11:54.8050000+00:00,"Yours is so much cleaner, I have wires everywhere lol",,
333909848762744832,potiii,2024-12-23T15:12:28.6200000+00:00,The hdmi is not plugged in nor the raveneye on the pic tho,,
607933217512751134,pcappelli3,2024-12-23T15:12:30.3440000+00:00,"I might add a pad at the end of the rig, I have it in that set up too versus the shoulder rig",,
333909848762744832,potiii,2024-12-23T15:12:40.2890000+00:00,The tilta pad is very hard,,
607933217512751134,pcappelli3,2024-12-23T15:12:42.2710000+00:00,aaaahhh I see it now,,
333909848762744832,potiii,2024-12-23T15:12:53.4800000+00:00,I might get some velcro and some memory foam pillow,,
333909848762744832,potiii,2024-12-23T15:12:57.7260000+00:00,And make a shoulderpad,,
333909848762744832,potiii,2024-12-23T15:13:01.8140000+00:00,For the tilta shoulderrig,,
607933217512751134,pcappelli3,2024-12-23T15:13:22.1860000+00:00,Meant this one,https://cdn.discordapp.com/attachments/1224713323409313872/1320771239287066694/Screenshot_2024-12-23_at_10.13.01_AM.png?ex=68538052&is=68522ed2&hm=442c75473f8264555f966ff4a0a9162d06ac9c9cf15de5c200df99c75fc8c7f5&,
607933217512751134,pcappelli3,2024-12-23T15:13:47.6670000+00:00,Cause I like to hand hold it but the end kind of feels like its stabbing,,
333909848762744832,potiii,2024-12-23T15:13:47.7880000+00:00,Oh ye,,
333909848762744832,potiii,2024-12-23T15:13:49.9670000+00:00,I usually,,
333909848762744832,potiii,2024-12-23T15:13:51.0330000+00:00,Just,,
333909848762744832,potiii,2024-12-23T15:13:55.1640000+00:00,Reverse the tilta shoulderpad,,
333909848762744832,potiii,2024-12-23T15:13:59.6150000+00:00,Try it,,
333909848762744832,potiii,2024-12-23T15:14:02.0140000+00:00,The back pad,,
607933217512751134,pcappelli3,2024-12-23T15:14:04.4030000+00:00,Yea the shoulder pad isnt the most comfortable I agree,,
333909848762744832,potiii,2024-12-23T15:14:09.9830000+00:00,And that pushes against my chest,,👍 (1)
607933217512751134,pcappelli3,2024-12-23T15:14:18.4750000+00:00,ahhhh I didnt consider that,,
333909848762744832,potiii,2024-12-23T15:14:28.9590000+00:00,Try it its good for handheld 100%,,
607933217512751134,pcappelli3,2024-12-23T15:14:34.6080000+00:00,Saves me a couple dollars,,
607933217512751134,pcappelli3,2024-12-23T15:14:50.1290000+00:00,It defeinitly adds some weight,,
333909848762744832,potiii,2024-12-23T15:14:55.0200000+00:00,"Yup , really like that they made a back shoulderpad as well like shape , smallrig didnt",,
333909848762744832,potiii,2024-12-23T15:15:00.7190000+00:00,Thsts why i went w the tilta rig,,
607933217512751134,pcappelli3,2024-12-23T15:15:15.5430000+00:00,I was considering a easy rig but not sure if it will be used as much,,
333909848762744832,potiii,2024-12-23T15:15:32.8430000+00:00,"Tbh im quite satisfied except the shoulderpads are not very comfortable, but i can fix that in a couple of bucks",,
607933217512751134,pcappelli3,2024-12-23T15:15:42.0170000+00:00,"Yea I love the shoulder rig alot, you can even rest it on your shoulders/hips when needed",,
333909848762744832,potiii,2024-12-23T15:15:53.9580000+00:00,Im quite fond of the ergorig,,
333909848762744832,potiii,2024-12-23T15:15:58.9110000+00:00,Iv used it before and,,
333909848762744832,potiii,2024-12-23T15:16:05.1240000+00:00,It was very nice,,
333909848762744832,potiii,2024-12-23T15:16:12.1780000+00:00,Much less clunky than an easyrig,,
333909848762744832,potiii,2024-12-23T15:16:15.6220000+00:00,Easier to transport,,
333909848762744832,potiii,2024-12-23T15:16:31.7700000+00:00,And can do 99.9% of what an easyrig can do,,
607933217512751134,pcappelli3,2024-12-23T15:16:59.4400000+00:00,Anyone ever tried these?,https://cdn.discordapp.com/attachments/1224713323409313872/1320772150323576843/Screenshot_2024-12-23_at_10.16.41_AM.png?ex=6853812b&is=68522fab&hm=e6e1641b77c02fee87d1d1309144467591756505b413b764e2ec7dcd2455a57f&,
607933217512751134,pcappelli3,2024-12-23T15:17:12.2060000+00:00,I was looking to get more VNDs,,
333909848762744832,potiii,2024-12-23T15:17:29.2180000+00:00,Never tried these :/,,
333909848762744832,potiii,2024-12-23T15:17:34.7450000+00:00,I use the polar pro helix,,
333909848762744832,potiii,2024-12-23T15:17:40.7510000+00:00,For my vnd solution,,
607933217512751134,pcappelli3,2024-12-23T15:17:45.3990000+00:00,"I was gonna get a new Mattebox but as a hybrid shooter, it didnt make sense",,
607933217512751134,pcappelli3,2024-12-23T15:18:15.0640000+00:00,I was considering the polar pro helix,,
333909848762744832,potiii,2024-12-23T15:18:17.0340000+00:00,"Ill get a new one , just thinking of which one",,
607933217512751134,pcappelli3,2024-12-23T15:18:25.1400000+00:00,but the cost savings on these were more inticing,,
333909848762744832,potiii,2024-12-23T15:18:28.9080000+00:00,Polar pro is not an option for me because,,
333909848762744832,potiii,2024-12-23T15:18:33.1840000+00:00,Its not standard sized,,
333909848762744832,potiii,2024-12-23T15:18:48.9270000+00:00,The glasses are proprietary,,
333909848762744832,potiii,2024-12-23T15:19:03.1220000+00:00,"Kondor blue , tilta mirage",,
607933217512751134,pcappelli3,2024-12-23T15:19:07.3110000+00:00,"With the Urth, I was thinking of getting the magnetic base filter on almost all my lenses",,
333909848762744832,potiii,2024-12-23T15:19:10.9430000+00:00,And the bright tangerine one,,
607933217512751134,pcappelli3,2024-12-23T15:19:18.5830000+00:00,So that its as easy as switching via magnet,,
333909848762744832,potiii,2024-12-23T15:19:46.8320000+00:00,"True, but than again, I usually just have a fixed ND in thr mattebox",,
607933217512751134,pcappelli3,2024-12-23T15:19:50.7750000+00:00,Most of my lense with an exception of a couple are 67,,
607933217512751134,pcappelli3,2024-12-23T15:20:38.4600000+00:00,"I do a lot of run and gun, so I'd like a small footprint on the NDs versus a big filter to carry",,
716750959841247313,madkatt,2024-12-23T15:30:59.5800000+00:00,That back shoulder pad would make for a great massager XD,,
716750959841247313,madkatt,2024-12-23T15:31:56.1100000+00:00,So why can't everything be pulled into the V battery,,
607933217512751134,pcappelli3,2024-12-23T15:31:57.3490000+00:00,"Send Tilta a message, they have a product that can break into a new market 😆",,
716750959841247313,madkatt,2024-12-23T15:32:28.8350000+00:00,I have never put together a v mount or shoulder rig,,
716750959841247313,madkatt,2024-12-23T15:32:35.4820000+00:00,So that why I'm asking,,
716750959841247313,madkatt,2024-12-23T15:33:06.8400000+00:00,I see like another battery mount ontop of the mic,,
607933217512751134,pcappelli3,2024-12-23T15:47:37.5360000+00:00,"Yea on top of the camera is the Tascam XLR module connect via hot shoe with the Deity D3 pro, a handle, portkeys monitor and the deity TC1. All of them connected to via D-tap to the Nitse V-mount battery plate with the 99w Smallrig v mount battery",,
716750959841247313,madkatt,2024-12-23T16:04:46.8190000+00:00,,https://cdn.discordapp.com/attachments/1224713323409313872/1320784177049899038/1320767103665438804remix-1734969878329.png?ex=68538c5e&is=68523ade&hm=2c3cda0420dd635445f44b1d503aa72993fa0f8656e3f38f86a75ba7c5a90369&,
716750959841247313,madkatt,2024-12-23T16:05:03.0820000+00:00,I'm talking about this,,
607933217512751134,pcappelli3,2024-12-23T17:04:13.9980000+00:00,Yea that circled is the Portkeys monitor with a NPF battery on it too,,
607933217512751134,pcappelli3,2024-12-23T17:07:03.5890000+00:00,@MadCat,https://cdn.discordapp.com/attachments/1224713323409313872/1320799849943138429/Screenshot_2024-12-23_at_12.06.34_PM.png?ex=68539af7&is=68524977&hm=670ccc5a91d7034d579d667bd2b09b4a838608a926b74254a31de48a39c77951&,
716750959841247313,madkatt,2024-12-23T19:31:02.5180000+00:00,So why two monitor?,,
607933217512751134,pcappelli3,2024-12-23T19:43:04.8060000+00:00,"I'll usually have the rigged camera on and off the shoulder mount, so it's more convenient for me to just have the additional monitor there versus moving it around everytime I adjust it",,👍🏻 (1)
607933217512751134,pcappelli3,2024-12-23T19:43:29.1550000+00:00,Sometimes I have one of the monitors with false color on,,
445551814687981568,jerektio_,2024-12-24T20:20:37.8780000+00:00,I'mma do a 1 year update in feb haha,,
413494385351852033,sethcopela,2024-12-25T04:37:38.2370000+00:00,lmao,,
333909848762744832,potiii,2024-12-27T13:23:24.0180000+00:00,@Keven please use the appropriate channel for this,,
296337429390950401,kingmilesthegreat,2024-12-28T19:15:44.5670000+00:00,I just bought a new Utility van for Hauling lighting/camera rentals if any DPs or LPs need it 🙂,,
333909848762744832,potiii,2024-12-28T19:48:25.4450000+00:00,"U forgot the most important thing , Where are u based?",,
296337429390950401,kingmilesthegreat,2024-12-28T21:24:48.2290000+00:00,LA,,
177933684173701120,doublejjared,2024-12-30T11:50:51.2530000+00:00,Getting that rig all put together,https://cdn.discordapp.com/attachments/1224713323409313872/1323256989232529480/rn_image_picker_lib_temp_4f04aa30-ad52-4b33-adae-14c8b9f3b9d0.jpg?ex=6853f99b&is=6852a81b&hm=c0060c3da97987b8a3de6875ef9c4565289a2a5ffa2997bc78f2f61f78e029f9&,
333909848762744832,potiii,2024-12-30T14:42:42.6980000+00:00,@DoubleJJared,,
333909848762744832,potiii,2024-12-30T14:42:48.1410000+00:00,Show the rig,,
333909848762744832,potiii,2024-12-30T14:43:22.4910000+00:00,I’m really curious why u have two v mount plates tho,,
177933684173701120,doublejjared,2024-12-30T18:40:55.1930000+00:00,the other one is for something else lmao,,
177933684173701120,doublejjared,2024-12-30T18:41:28.8170000+00:00,just got back from picking up the monitor and im waiting on a couple more pieces,,
177933684173701120,doublejjared,2024-12-30T18:41:34.7160000+00:00,coming today,,
177933684173701120,doublejjared,2024-12-30T18:45:26.9430000+00:00,also dont have the dtap to dc in yet either thats coming tomorrow,,
177933684173701120,doublejjared,2024-12-30T18:55:20.8620000+00:00,Managed to pick this bad boy up for 300$ with the 500gb atomx ssd from someone who was pretty much retiring/quitting filmmaking it's in near mint condition and it will pretty much make the rig.,https://cdn.discordapp.com/attachments/1224713323409313872/1323363816540606525/rn_image_picker_lib_temp_af43459e-c270-4111-a24a-2c2035761bf4.jpg?ex=6853b458&is=685262d8&hm=fd387c32fe5259af84e84799b3a263fa594ad52e2c61098457010c3865ca41e2&,❤️ (2)
177933684173701120,doublejjared,2024-12-30T19:20:03.1670000+00:00,@Poti i know it's not as impressive as all the rigs you guys have but for what i have it works v mount battery is on the way left side handle on the way and manual follow focus is on the way,https://cdn.discordapp.com/attachments/1224713323409313872/1323370033732259971/rn_image_picker_lib_temp_4e1185d8-1404-4871-804c-fec9d1cf98b6.jpg?ex=6853ba23&is=685268a3&hm=f086ec43d08d49e5b818825693b10b0e02eb2b562d6c34e27b6ffadb39959989&,
177933684173701120,doublejjared,2024-12-30T19:22:45.9990000+00:00,plan to upgrade to the dji lidar follow focus at some point and maybe an xlr mic with a field recorder,,
177933684173701120,doublejjared,2024-12-30T19:22:53.1570000+00:00,also sorry for all the clutter in the background,,
177933684173701120,doublejjared,2024-12-30T19:24:14.7290000+00:00,Here's a better shot,https://cdn.discordapp.com/attachments/1224713323409313872/1323371088834596864/rn_image_picker_lib_temp_4e72fedc-e25e-49a8-911e-81d7e321d1b2.jpg?ex=6853bb1e&is=6852699e&hm=143d7ddf15dd0762bc18fc24e304ad95577cc7c6feda8b89ebafd4ed5e72da30&,
333909848762744832,potiii,2024-12-30T19:30:01.1970000+00:00,Oh my gosh,,
333909848762744832,potiii,2024-12-30T19:30:10.9940000+00:00,Very good deal on the monitor,,
177933684173701120,doublejjared,2024-12-30T19:37:30.7620000+00:00,i jumped on it and drove 2 hrs ea way to get it lmao,,
177933684173701120,doublejjared,2024-12-30T20:45:52.3650000+00:00,Here's the rest.,https://cdn.discordapp.com/attachments/1224713323409313872/1323391631071776778/rn_image_picker_lib_temp_408ed0f7-4bc8-4137-9c5c-3d743ff128ea.jpg?ex=6853ce40&is=68527cc0&hm=9542186765b8a799f51309a84d2125e5c1e488941991046e497ee998e703b1b7&,
333909848762744832,potiii,2024-12-30T21:13:38.1410000+00:00,Show show!,,
333909848762744832,potiii,2024-12-30T21:13:41.3250000+00:00,@DoubleJJared,,
333909848762744832,potiii,2024-12-30T21:14:08.4850000+00:00,I love rigging so badly im a rig junky 😭,,🤣 (1)
177933684173701120,doublejjared,2024-12-30T21:25:04.9160000+00:00,havent put it together yet,,
177933684173701120,doublejjared,2024-12-30T21:25:20.6770000+00:00,v mount is charging,,
177933684173701120,doublejjared,2024-12-30T21:48:06.8750000+00:00,i might need one of those smallrig chest pads,,
333909848762744832,potiii,2024-12-30T22:11:17.0440000+00:00,Chest pad??,,
333909848762744832,potiii,2024-12-30T22:11:47.0090000+00:00,That pushes against your chest to be able to hold the rig steady?,,
333909848762744832,potiii,2024-12-30T22:12:02.5000000+00:00,"Sure… u could get one, i just push the Vmount against my chest",,
177933684173701120,doublejjared,2024-12-30T22:12:33.8780000+00:00,,https://cdn.discordapp.com/attachments/1224713323409313872/1323413447949684808/image.png?ex=6853e291&is=68529111&hm=09f30f0c0f2442d75519b002221d5c11b99a283a9a1ee866ec67b81d8501f394&,
177933684173701120,doublejjared,2024-12-30T22:12:37.0460000+00:00,yeh this thing,,
177933684173701120,doublejjared,2024-12-30T22:25:40.1490000+00:00,For you Mr rig junkie @Poti,"https://cdn.discordapp.com/attachments/1224713323409313872/1323416743439499374/rn_image_picker_lib_temp_2ffecb6d-a5d8-4bc5-839f-8747344d82ed.jpg?ex=6853e5a3&is=68529423&hm=24df9cc418314f983ec73eaf5fae297377fffdccaeebbf0262a0c1cbdf61763b&,https://cdn.discordapp.com/attachments/1224713323409313872/1323416744102068224/rn_image_picker_lib_temp_cc87f913-b61f-44ee-b7da-10ddf84745d9.jpg?ex=6853e5a3&is=68529423&hm=7f7cde360985cb12c4ae84ed9010e33e8d514ce715a0416e65e3650c3bfa4b7f&,https://cdn.discordapp.com/attachments/1224713323409313872/1323416744756379788/rn_image_picker_lib_temp_ea3eb089-3a03-49a3-b4bf-c31b2782ef6f.jpg?ex=6853e5a3&is=68529423&hm=769b8cfaf9937b3a9e672321b8fe194889990706ca4a0513a45bf8c91469a1f2&,https://cdn.discordapp.com/attachments/1224713323409313872/1323416745612148778/rn_image_picker_lib_temp_eb38d93e-2507-42fb-861b-dafbbc5ad231.jpg?ex=6853e5a4&is=68529424&hm=1953172f6076eeb48b1f4e293db2993eeeb5ef36dfd009da7b9cf4a34fdbd3ac&",
177933684173701120,doublejjared,2024-12-30T22:26:58.4730000+00:00,I need to move some things around I will probably move the mic setup to the left of the top handle and the follow focus needs to move back slightly so I need to adjust the baseplate a little bit or flip it around,,
